,acousticness,album_id,analysis_url,artists_id,available_markets,country,danceability,disc_number,duration_ms,energy,href,id,instrumentalness,key,liveness,loudness,lyrics,mode,name,playlist,popularity,preview_url,speechiness,tempo,time_signature,track_href,track_name_prev,track_number,uri,valence,type,genre
4418,0.96,6a0PDaf3EreMYF04InjuVg,https://api.spotify.com/v1/audio-analysis/2muiX4tWrBQP8lqyntgKaB,"['1gbXoccc8bjK8eUh92mILy', '3gE03pCkb7C12o6c4BNX8u']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.5670000000000001,1.0,442693.0,0.121,https://api.spotify.com/v1/tracks/2muiX4tWrBQP8lqyntgKaB,2muiX4tWrBQP8lqyntgKaB,0.000206,2.0,0.111,-11.152999999999999,"
Hello darkness, my old friend
I've come to talk with you again
Because a vision softly creeping
Left its seeds while I was sleeping
And the vision that was planted in my brain
Still remains
Within the sound of silence
In restless dreams I walked alone
Narrow streets of cobblestone
'Neath the halo of a street lamp
I turned my collar to the cold and damp
When my eyes were stabbed by the flash of a neon light
That split the night
And touched the sound of silence
And in the naked light I saw
Ten thousand people, maybe more
People talking without speaking
People hearing without listening
People writing songs that voices never share
And no one dare
Disturb the sound of silence
""Fools"" said I, ""You do not know
Silence like a cancer grows
Hear my words that I might teach you
Take my arms that I might reach you.""
But my words like silent raindrops fell
And echoed
In the wells of silence
And the people bowed and prayed
To the neon god they made
And the sign flashed out its warning
In the words that it was forming
And the sign said, ""The words of the prophets
Are written on the subway walls
And tenement halls.""
And whisper'd in the sounds of silence
",1.0,Stand by me,Women of Jazz,44.0,https://p.scdn.co/mp3-preview/6f148fd0214805d9acb59f1e4f09a192cf81d15b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0573,126.87200000000001,4.0,https://api.spotify.com/v1/tracks/2muiX4tWrBQP8lqyntgKaB,track_37,2.0,spotify:track:2muiX4tWrBQP8lqyntgKaB,0.21,track,jazz
4423,0.988,5nYwIXidIECWUpnMMVQq3D,https://api.spotify.com/v1/audio-analysis/5y3KtLOAPHMhb58BFfrpnF,"['31DffUzogcRBJT3Andaqtt', '01fbAIanLsfk95sETzqHdh']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']",FI,0.578,1.0,201440.0,0.115,https://api.spotify.com/v1/tracks/5y3KtLOAPHMhb58BFfrpnF,5y3KtLOAPHMhb58BFfrpnF,0.767,5.0,0.16399999999999998,-14.966,-99,1.0,All This and Heaven Too,Women of Jazz,38.0,https://p.scdn.co/mp3-preview/61642b5206320b5d5b487fa12ccab602176565ff?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0513,94.059,4.0,https://api.spotify.com/v1/tracks/5y3KtLOAPHMhb58BFfrpnF,track_39,42.0,spotify:track:5y3KtLOAPHMhb58BFfrpnF,0.45399999999999996,track,jazz
4428,0.988,0uZOJTVJRfZvvndJPN4kbl,https://api.spotify.com/v1/audio-analysis/7mmXkxpwxKydQbhB2fqqXv,['0zxYx05faGexTqjHsi1s1r'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.765,1.0,153027.0,0.32,https://api.spotify.com/v1/tracks/7mmXkxpwxKydQbhB2fqqXv,7mmXkxpwxKydQbhB2fqqXv,0.0539,6.0,0.272,-10.073,"
Yes, it's a good day for singing a song
And it's a good day for moving alone;
Yes, it's a good day, how could anything go wrong
A good day from morning' till night
Yes, it's a good day for shining your shoes
And it's a good day for losing the blues;
Everything go gain and nothing' to lose
'Cause it's a good day from morning' till night
I said to the Sun, ""Good morning sun
Rise and shine today""
You know you've gotta get going
If you're gonna make a showin'
And you know you've got the right of way
'Cause it's a good day for paying your bills;
And it's a good day for curing your ills
So take a deep breath and throw away your pills;
'Cause it's a good day from morning' till night
",1.0,Honeybunch,Women of Jazz,38.0,https://p.scdn.co/mp3-preview/97d52c73166456c886cc30676157a2f5443097d4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.146,117.485,4.0,https://api.spotify.com/v1/tracks/7mmXkxpwxKydQbhB2fqqXv,track_41,4.0,spotify:track:7mmXkxpwxKydQbhB2fqqXv,0.9059999999999999,track,jazz
4433,0.37799999999999995,5oQK5juKTS7AawRCxFi3wb,https://api.spotify.com/v1/audio-analysis/6YKYdsX76JCq5CkIy8eON4,['2uKlChPlTr6ONNvdtjZdRs'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.282,1.0,465573.0,0.44,https://api.spotify.com/v1/tracks/6YKYdsX76JCq5CkIy8eON4,6YKYdsX76JCq5CkIy8eON4,0.898,9.0,0.0892,-16.035,-99,0.0,Real & Imagined,Women of Jazz,40.0,https://p.scdn.co/mp3-preview/019df1a4c86c48f8effdab7b0a0d6c3eb4f892b1?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0391,162.359,3.0,https://api.spotify.com/v1/tracks/6YKYdsX76JCq5CkIy8eON4,track_47,5.0,spotify:track:6YKYdsX76JCq5CkIy8eON4,0.0784,track,jazz
4438,0.784,4XiJAy1fNIsCdbwpvVofBK,https://api.spotify.com/v1/audio-analysis/6mXID0DbyA7qBZVLPZ1yXg,['0mmZkzRQaoA1sn7iB8XvbB'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.4,1.0,445453.0,0.205,https://api.spotify.com/v1/tracks/6mXID0DbyA7qBZVLPZ1yXg,6mXID0DbyA7qBZVLPZ1yXg,0.00307,10.0,0.102,-14.812999999999999,"
Getting out of bed late
Sunlight through your hair
Curtis Blaine Fye on the radio
And flowers everywhere
Ooohh
Everything is alright with me
'cause your love is mine
Oooohh
Your love is all mine, yeah
Looking out the window
There's nothing but blue sky
Breakfest sizzling in the kitchen
I see the mistify in your eyes and
Ooooh
Everything is just fine with me
'cause your love is mine
Oooohh
Your love is all mine, yeah
I've got this feeling
That I'll always be alright, yeah
Because you're my desire and
I'm your delight
Your love is all mine
Can we drive to the country
I'll wear my summer dress
Stop the car and walk into the lowergrass
I feel kisses in the back of my neck and
Ooooh
Everything is just fine with me
'cause your love is mine
Oooohh
Your love is all mine, yeah
I've got this feeling
That I'll always be alright, yeah
Because you're my desire and
I'm your delight
Your love is all mine
Your love is all mine
Your love is all mine
Your love is all mine
",1.0,I'm Afraid the Masquerade Is Over,Women of Jazz,38.0,https://p.scdn.co/mp3-preview/4e0016ef827b22009be12324696a72ff1c720f21?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0318,131.36700000000002,4.0,https://api.spotify.com/v1/tracks/6mXID0DbyA7qBZVLPZ1yXg,track_49,6.0,spotify:track:6mXID0DbyA7qBZVLPZ1yXg,0.114,track,jazz
5696,0.8640000000000001,7vwzdcbSG3qsUBIJ3aVNqi,https://api.spotify.com/v1/audio-analysis/4OwHfJGfIGluHa3pi7nwlM,['3DIk8KcmVKTr4uGw3AuCtJ'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.503,1.0,318116.0,0.253,https://api.spotify.com/v1/tracks/4OwHfJGfIGluHa3pi7nwlM,4OwHfJGfIGluHa3pi7nwlM,0.0019100000000000002,3.0,0.11,-10.828,"
I spilled my heart, you watched me bleed
I am a thief and you keep giving to my greed
You're the water to my thirsty seed
I am the lock and you are the key
I am my own worst enemy
Somehow you stand alone and you fight for me
Love is the cure and the disease
We are lock and key
Always there to break my fall
Push me from the highest wall
Still it all makes sense to me
I wait until you call
You're the best and worst of all
Without you, where would I be
We are lock and key
I know sometimes it's hard to see
That I'm for you and you were meant for me
But you're the only one who ever set me free
I am the lock and you are the key
Always there to break my fall
Push me from the highest wall
Still it all makes sense to me
I wait until you call
You're the best and worst of all
Without you, where would I be
I pushed you away and now you're all I need
We are lock and key
Lock and key
Lock and key
",0.0,Lock and Key,Women of Jazz,46.0,https://p.scdn.co/mp3-preview/6d8c72784690ebb0fbc23bb6bb10f5e5e6437f1b?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.03,120.303,4.0,https://api.spotify.com/v1/tracks/4OwHfJGfIGluHa3pi7nwlM,track_9,9.0,spotify:track:4OwHfJGfIGluHa3pi7nwlM,0.278,track,jazz
5705,0.828,2BE1jX86yc2H5jMZUmspXq,https://api.spotify.com/v1/audio-analysis/2sno8z2lfzKUrBzdDL1Zpq,['0mmZkzRQaoA1sn7iB8XvbB'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.662,1.0,264720.0,0.163,https://api.spotify.com/v1/tracks/2sno8z2lfzKUrBzdDL1Zpq,2sno8z2lfzKUrBzdDL1Zpq,6.11e-06,2.0,0.10800000000000001,-16.945,"
Once I lived the life of a millionaire
Spending my money, I didn't care
I carried my friends out for a good time
Buying bootleg liquor, champagne and wine
Then I began to fall so low
I didn't have a friend, and no place to go
So if I ever get my hand on a dollar again
I'm gonna hold on to it till them eagle's grin
Nobody knows you when you down and out
In my pocket not one penny
And my friends I haven't any
But If I ever get on my feet again
Then I'll meet my long lost friend
It's mighty strange, without a doubt
Nobody knows you when you down and out
I mean when you down and out
Mmmmm, when you're down and out
Mmmmm, not one penny
And my friends I haven't any
Mmmmm, well I felt so low
Nobody wants me round their door
Mmmmm, without a doubt
No man can use you wen you down and out
I mean when you down and out
",1.0,Stick It In Your Ear,Women of Jazz,44.0,https://p.scdn.co/mp3-preview/dd4edb1c58be1d384f7880f04044f192b8d0b9ce?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0809,94.93,4.0,https://api.spotify.com/v1/tracks/2sno8z2lfzKUrBzdDL1Zpq,track_13,4.0,spotify:track:2sno8z2lfzKUrBzdDL1Zpq,0.316,track,jazz
5708,0.6609999999999999,5JE6HnCPJ9is6pnewMaaSe,https://api.spotify.com/v1/audio-analysis/5FpmRoCduqD28smrRs6mdl,['6PkSULcbxFKkxdgrmPGAvn'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'EC', 'EE', 'ES', 'FI', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TR', 'TW', 'US', 'UY', 'VN']",FI,0.653,1.0,367493.0,0.165,https://api.spotify.com/v1/tracks/5FpmRoCduqD28smrRs6mdl,5FpmRoCduqD28smrRs6mdl,1.0300000000000001e-05,7.0,0.203,-18.564,"
I didn't know what time it was then I met you
Oh, what a lovely time it was, how sublime it was too
I didn't know what day it was you held my hand
Warm like the month of may it was and I'll say it was grand
Grand to be alive, to be young, to be mad, to be yours alone
Grand to see your face, feel your touch, hear your voice
Say I'm all your own
I did not know what year it was, live was no prize
I wanted love and there it was, shining out of your eyes
I'm wise and I know what time it's now
(instrumental)
Grand to be alive, to be young, to be mad, to be yours alone
Grand to see your face, hear your voice, feel your touch
Say I'm all your own
I did not know what year it was, live was no prize
I wanted love and there it was, shining out of your eyes
I'm wise and I know what time it's now
I didn't know what time it was then I met you
Oh, what a lovely time it was, how sublime it was too
I didn't know what day it was you held my hand
Warm like the month of may it was and I'll say it was grand
Grand to be alive, to be young, to be mad, to be yours alone
Grand to see your face, hear your voice, feel your touch
Say I'm all your own
I didn't know what year it was, live was no prize
I wanted love and there it was, shining out of your eyes
I'm wise and I know what time it's now
",0.0,I Didn't Know What Time It Was,Women of Jazz,48.0,https://p.scdn.co/mp3-preview/5e191a64b706460a18e32318722464c366c113d0?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0452,107.51299999999999,4.0,https://api.spotify.com/v1/tracks/5FpmRoCduqD28smrRs6mdl,track_14,2.0,spotify:track:5FpmRoCduqD28smrRs6mdl,0.446,track,jazz
5712,0.61,3SPCafRVqoXgwY3YsofV6W,https://api.spotify.com/v1/audio-analysis/4LIw2QRvZWvtV48O92yfKu,"['0DYWCXTkNqGFZIf67SrWEa', '7rwI5cbw9cUKFVul2rZMiZ']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.586,1.0,216596.0,0.35700000000000004,https://api.spotify.com/v1/tracks/4LIw2QRvZWvtV48O92yfKu,4LIw2QRvZWvtV48O92yfKu,0.0,8.0,0.105,-10.453,"

Every honey bee
Fills with jealousy
When they see you out with me
I don't blame them
Goodness knows
Honeysuckle rose
When we're passin' by
Flowers droop and sigh
And I know the reason why
You're much sweeter
Goodness knows
Honeysuckle rose
Don't buy sugar
You just have to touch my cup
You're my sugar
It's sweet when you stir it up
When I'm taking sips
From your tasty lips
The honey fairly drips
You're confection, goodness knows
Honeysuckle rose

Oh when I'm takin' sips
From the tasty lips
The honey fairly drips
Confection goodness knows
Talkin' 'bout honeysuckle rose
Yes, yes
",1.0,Honeysuckle Rose,Women of Jazz,48.0,https://p.scdn.co/mp3-preview/ebe4e9757d33ded1281b2aa3c6dc1c6e9c6aeea4?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0864,171.762,4.0,https://api.spotify.com/v1/tracks/4LIw2QRvZWvtV48O92yfKu,track_15,1.0,spotify:track:4LIw2QRvZWvtV48O92yfKu,0.61,track,jazz
5717,0.872,2ODjvtrRFwJ2WCl7fL4uzQ,https://api.spotify.com/v1/audio-analysis/4AxT7oW02TqO772n6SGrfh,['2KwROtmoJfRcQHqDMiV6uo'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'UY', 'VN', 'ZA']",FI,0.63,1.0,264556.0,0.0717,https://api.spotify.com/v1/tracks/4AxT7oW02TqO772n6SGrfh,4AxT7oW02TqO772n6SGrfh,1.59e-05,9.0,0.25,-17.877,"
Plain gold ring on his finger he wore
It was where everyone could see
He loved somebody, but it wasn't me
On his hand was a plain golden ring
On his hand was a plain golden ring
Plain gold ring had a story to tell
It was one that I knew very well
In my heart it will never be spring
Long as he wears a plain golden ring
Long as he wears a plain golden ring
Long as he wears a plain golden ring
Long as he wears a plain golden ring
When nighttime comes callin' on me
I know, why I will never be free
I can't stop these teardrops of mine
So I'm gonna love him till the end of time
Plain gold ring has but one thing to say
I'll remember till my dyin' day
In my heart it will never be spring
In my heart it will never be spring
Long as he wears a plain golden ring
Long as he wears a plain golden ring
Long as he wears a plain golden ring
Plain gold ring on his finger he wore
Plain gold ring on his finger he wore
Plain gold ring on his finger he wore
Plain gold ring on his finger he wore
",0.0,Plain Gold Ring,Women of Jazz,43.0,https://p.scdn.co/mp3-preview/6ec8ec1b06d5285b51973c803521f35e7a19d586?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0412,120.087,4.0,https://api.spotify.com/v1/tracks/4AxT7oW02TqO772n6SGrfh,track_18,1.0,spotify:track:4AxT7oW02TqO772n6SGrfh,0.39299999999999996,track,jazz
5720,0.8320000000000001,40ibEmtXTv68y88YPXDoI4,https://api.spotify.com/v1/audio-analysis/5ltdjMGizJoqS5x7rZzij2,['1AwO9pWEBSBoWdEZu28XDC'],"['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.447,1.0,177400.0,0.324,https://api.spotify.com/v1/tracks/5ltdjMGizJoqS5x7rZzij2,5ltdjMGizJoqS5x7rZzij2,0.0,5.0,0.0703,-12.482000000000001,"
C'est si bon
Lovers say that in France
When they thrill to romance
It means that it's so good
C'est si bon
So I say to you
Like the French people do
Because it's oh, so good
Every word, every sigh, every kiss, dear
Leads to only one thought
And the thought is this, dear!
C'est si bon
Nothing else can replace
Just your slyest embrace
And if you only would
Be my own for the rest of my days
I will whisper this phrase
My darling, my darling...
C'est si bon!
",0.0,C'est Si Bon,Women of Jazz,51.0,https://p.scdn.co/mp3-preview/3fe70ee29e4b117c85941fb230077d1036282115?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.07,152.68,4.0,https://api.spotify.com/v1/tracks/5ltdjMGizJoqS5x7rZzij2,track_23,10.0,spotify:track:5ltdjMGizJoqS5x7rZzij2,0.546,track,jazz
5724,0.992,3mJaKNMXaZOgll8iXWT0EG,https://api.spotify.com/v1/audio-analysis/1qKVWhOUXHlm8baMCOsANy,"['2IadbCgYP2Oj0LHFoSBh68', '5maX0rFqQkChPhaaC6UTyW', '0UlgzP2lahTMkPcg3AeBnZ']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.578,2.0,150827.0,0.384,https://api.spotify.com/v1/tracks/1qKVWhOUXHlm8baMCOsANy,1qKVWhOUXHlm8baMCOsANy,0.963,0.0,0.451,-13.034,-99,0.0,Steppin' on the Blues,Women of Jazz,38.0,https://p.scdn.co/mp3-preview/5ee8b41fe14c94c7ffdbfa2d97e0f780fe5f0dd8?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.12,139.464,4.0,https://api.spotify.com/v1/tracks/1qKVWhOUXHlm8baMCOsANy,track_44,26.0,spotify:track:1qKVWhOUXHlm8baMCOsANy,0.7709999999999999,track,jazz
5728,0.198,3aohFgQmRbncZZbEGNS6al,https://api.spotify.com/v1/audio-analysis/4IhzWCGC7Rqx7F5yNnxshu,"['0jqAOYfo9ipclW7ATXPhHg', '7CyW7K2UrpjUNLVV698wvJ', '478WAnkTtQach00La2gvxR', '0RKsF1pa3v0hhEeJbt5AxV']","['AD', 'AE', 'AR', 'AT', 'AU', 'BE', 'BG', 'BH', 'BO', 'BR', 'CA', 'CH', 'CL', 'CO', 'CR', 'CY', 'CZ', 'DE', 'DK', 'DO', 'DZ', 'EC', 'EE', 'EG', 'ES', 'FI', 'FR', 'GB', 'GR', 'GT', 'HK', 'HN', 'HU', 'ID', 'IE', 'IL', 'IN', 'IS', 'IT', 'JO', 'JP', 'KW', 'LB', 'LI', 'LT', 'LU', 'LV', 'MA', 'MC', 'MT', 'MX', 'MY', 'NI', 'NL', 'NO', 'NZ', 'OM', 'PA', 'PE', 'PH', 'PL', 'PS', 'PT', 'PY', 'QA', 'RO', 'SA', 'SE', 'SG', 'SK', 'SV', 'TH', 'TN', 'TR', 'TW', 'US', 'UY', 'VN', 'ZA']",FI,0.473,1.0,683160.0,0.392,https://api.spotify.com/v1/tracks/4IhzWCGC7Rqx7F5yNnxshu,4IhzWCGC7Rqx7F5yNnxshu,0.0992,10.0,0.11,-18.125,"
Yes, it's a good day for singing a song
And it's a good day for moving alone;
Yes, it's a good day, how could anything go wrong
A good day from morning' till night
Yes, it's a good day for shining your shoes
And it's a good day for losing the blues;
Everything go gain and nothing' to lose
'Cause it's a good day from morning' till night
I said to the Sun, ""Good morning sun
Rise and shine today""
You know you've gotta get going
If you're gonna make a showin'
And you know you've got the right of way
'Cause it's a good day for paying your bills;
And it's a good day for curing your ills
So take a deep breath and throw away your pills;
'Cause it's a good day from morning' till night
",1.0,Feed the Fire,Women of Jazz,38.0,https://p.scdn.co/mp3-preview/9bc1be18e08df3bd4dd466c6021952b543f32039?cid=b3cdb16d0df2409abf6a8f6c2f6c2e0c,0.0587,114.667,4.0,https://api.spotify.com/v1/tracks/4IhzWCGC7Rqx7F5yNnxshu,track_46,1.0,spotify:track:4IhzWCGC7Rqx7F5yNnxshu,0.518,track,jazz
